taxon,date,group,Length,Width,Colonies,shape,cell sa,cell vol,cell mld,colony shape,colony length,colony width,colony sa,colony vol,colony mld,extra source
Aphanizomenon.flos-aquae,9/18/2006,Cyanobacteria,157.1,4.5,1,Cylinder,2252.757552,2498.567542,157.1,,,,,,,
Aphanizomenon.flos-aquae,6/23/2014,Cyanobacteria,125,4,1,Cylinder,1595.929068,1570.796327,125,,,,,,,
Aphanizomenon.flos-aquae,9/21/2009,Cyanobacteria,169,4.5,1,Cylinder,2420.989839,2687.828865,169,,,,,,,
Aphanizomenon.flos-aquae,7/26/2004,Cyanobacteria,96.4,4.4,1,Cylinder,1362.948557,1465.791734,96.4,,,,,,,
Aphanizomenon.flos-aquae,12/5/2005,Cyanobacteria,73.5,4.8,1,Cylinder,1144.545036,1330.024666,73.5,,,,,,,
Aphanizomenon.flos-aquae,9/26/2016,Cyanobacteria,183.3,4.3,1,Cylinder,2505.215938,2661.884807,183.3,,,,,,,
Aphanizomenon.flos-aquae,6/26/2006,Cyanobacteria,185,4,1,Cylinder,2349.911305,2324.778564,185,,,,,,,
Aphanizomenon.flos-aquae,8/11/2014,Cyanobacteria,93.2,3.7,1,Cylinder,1104.851012,1002.0958,93.2,,,,,,,
Aphanizomenon.flos-aquae,12/5/2011,Cyanobacteria,90,4.5,1,Cylinder,1304.15365,1431.388153,90,,,,,,,
Aphanizomenon.flos-aquae,8/17/2015,Cyanobacteria,149,4,1,Cylinder,1897.521963,1872.389222,149,,,,,,,
Aphanizomenon.flos-aquae,11/7/2016,Cyanobacteria,268.5,4.7,1,Cylinder,3999.23174,4658.326098,268.5,,,,,,,
Aphanizomenon.flos-aquae,8/29/2005,Cyanobacteria,119.5,4.8,1,Cylinder,1838.208693,2162.421055,119.5,,,,,,,
Aphanizomenon.flos-aquae,10/18/2004,Cyanobacteria,96.9,4.5,1,Cylinder,1401.700102,1541.127911,96.9,,,,,,,
Aphanizomenon.flos-aquae,7/26/2010,Cyanobacteria,126.7,4,1,Cylinder,1617.291898,1592.159157,126.7,,,,,,,
Aphanizomenon.flos-aquae,9/5/2005,Cyanobacteria,131.8,4.5,1,Cylinder,1895.087228,2096.188428,131.8,,,,,,,
Aphanizomenon.flos-aquae,10/6/2008,Cyanobacteria,107.6,5,1,Cylinder,1729.446756,2112.72106,107.6,,,,,,,
Aphanizomenon.flos-aquae,5/14/2007,Cyanobacteria,116.7,4,1,Cylinder,1491.628192,1466.495451,116.7,,,,,,,
Aphanizomenon.flos-aquae,8/18/2008,Cyanobacteria,76,4,1,Cylinder,980.1769079,955.0441667,76,,,,,,,
Aphanizomenon.flos-aquae,8/22/2016,Cyanobacteria,123,4.2,1,Cylinder,1650.655612,1704.094103,123,,,,,,,
Aphanizomenon.flos-aquae,9/7/2009,Cyanobacteria,105.3,3.5,1,Cylinder,1177.076227,1013.104726,105.3,,,,,,,
Aphanizomenon.flos-aquae,6/2/2008,Cyanobacteria,293.8,4,1,Cylinder,3717.132428,3691.999686,293.8,,,,,,,
Aphanizomenon.flos-aquae,10/4/2004,Cyanobacteria,74.3,4,1,Cylinder,958.8140779,933.6813366,74.3,,,,,,,
Aphanizomenon.flos-aquae,8/23/2004,Cyanobacteria,122.5,5,1,Cylinder,1963.495408,2405.281875,122.5,,,,,,,
Aphanizomenon.flos-aquae,8/12/2013,Cyanobacteria,136.1,4.4,1,Cylinder,1911.721962,2069.442479,136.1,,,,,,,
Aphanizomenon.flos-aquae,7/6/2010,Cyanobacteria,132.6,4,1,Cylinder,1691.433485,1666.300743,132.6,,,,,,,
Aphanizomenon.flos-aquae,8/5/2013,Cyanobacteria,109.8,4.4,1,Cylinder,1548.17686,1669.542867,109.8,,,,,,,
Aphanizomenon.flos-aquae,8/10/2009,Cyanobacteria,102.4,4,1,Cylinder,1311.929092,1286.796351,102.4,,,,,,,
Aphanizomenon.flos-aquae,9/19/2005,Cyanobacteria,94.3,4.5,1,Cylinder,1364.943468,1499.776698,94.3,,,,,,,
Aphanizomenon.flos-aquae,10/4/2016,Cyanobacteria,106.1,3.2,1,Cylinder,1082.718492,853.3068302,106.1,,,,,,,
Aphanizomenon.flos-aquae,8/6/2012,Cyanobacteria,230,4,1,Cylinder,2915.397983,2890.265241,230,,,,,,,
Aphanizomenon.flos-aquae,7/4/2016,Cyanobacteria,178.1,4.1,1,Cylinder,2320.427458,2351.372931,178.1,,,,,,,
Aphanizomenon.flos-aquae,6/25/2012,Cyanobacteria,125.7,3.5,1,Cylinder,1401.385943,1209.375727,125.7,,,,,,,
Aphanizomenon.flos-aquae,10/22/2007,Cyanobacteria,114.4,4,1,Cylinder,1462.72554,1437.592798,114.4,,,,,,,
Aphanizomenon.flos-aquae,10/17/2016,Cyanobacteria,266.3,4.5,1,Cylinder,3796.536182,4235.318501,266.3,,,,,,,
Aphanizomenon.flos-aquae,8/18/2014,Cyanobacteria,94.4,3.8,1,Cylinder,1149.634416,1070.604511,94.4,,,,,,,
Aphanizomenon.flos-aquae,8/31/2015,Cyanobacteria,104.4,3.9,1,Cylinder,1303.022677,1247.152593,104.4,,,,,,,
Aphanizomenon.flos-aquae,10/1/2007,Cyanobacteria,106.3,3.7,1,Cylinder,1257.124008,1142.948321,106.3,,,,,,,
Aphanizomenon.flos-aquae,7/29/2013,Cyanobacteria,175,4.6,1,Cylinder,2562.220136,2908.329399,175,,,,,,,
Aphanizomenon.flos-aquae,7/31/2006,Cyanobacteria,104.5,3,1,Cylinder,999.0264638,738.6669727,104.5,,,,,,,
Aphanizomenon.flos-aquae,8/8/2011,Cyanobacteria,118.3,4.5,1,Cylinder,1704.235475,1881.480205,118.3,,,,,,,
Aphanizomenon.flos-aquae,7/27/2009,Cyanobacteria,122.4,4,1,Cylinder,1563.256504,1538.123763,122.4,,,,,,,
Aphanizomenon.flos-aquae,6/30/2008,Cyanobacteria,173,4.2,1,Cylinder,2310.390069,2396.815283,173,,,,,,,
Aphanizomenon.flos-aquae,8/1/2011,Cyanobacteria,155,4,1,Cylinder,1972.920186,1947.787445,155,,,,,,,
Aphanizomenon.flos-aquae,7/19/2004,Cyanobacteria,150.5,4.6,1,Cylinder,2208.162644,2501.163283,150.5,,,,,,,
Aphanizomenon.flos-aquae,6/14/2004,Cyanobacteria,198.8,4.5,1,Cylinder,2842.277414,3161.777386,198.8,,,,,,,
Aphanizomenon.gracile,9/10/2007,Cyanobacteria,95,4,1,Cylinder,1218.93795,1193.805208,95,,,,,,,
Aphanizomenon.gracile,10/15/2012,Cyanobacteria,287.5,4,1,Cylinder,3637.964293,3612.831552,287.5,,,,,,,
Aphanizomenon.gracile,11/22/2004,Cyanobacteria,141,4,1,Cylinder,1796.990998,1771.858257,141,,,,,,,
Aphanizomenon.gracile,5/14/2012,Cyanobacteria,102.6,3,1,Cylinder,981.1193857,725.2366641,102.6,,,,,,,
Aphanizomenon.gracile,7/9/2012,Cyanobacteria,138.5,3.5,1,Cylinder,1542.129294,1332.526159,138.5,,,,,,,
Aphanizomenon.gracile,4/13/2004,Cyanobacteria,127,4,1,Cylinder,1621.061809,1595.929068,127,,,,,,,
Aphanizomenon.gracile,1/30/2012,Cyanobacteria,258.8,4,1,Cylinder,3277.309456,3252.176715,258.8,,,,,,,
Aphanizomenon.gracile,10/4/2011,Cyanobacteria,262.5,3,1,Cylinder,2488.141382,1855.503161,262.5,,,,,,,
Aphanizomenon.gracile,1/20/2014,Cyanobacteria,210,4,1,Cylinder,2664.07057,2638.937829,210,,,,,,,
Aphanizomenon.gracile,9/24/2012,Cyanobacteria,171.7,3,1,Cylinder,1632.371543,1213.675782,171.7,,,,,,,
Aphanizomenon.gracile,5/21/2012,Cyanobacteria,120,3,1,Cylinder,1145.110522,848.2300165,120,,,,,,,
Aphanizomenon.gracile,12/16/2013,Cyanobacteria,140,4,1,Cylinder,1784.424627,1759.291886,140,,,,,,,
Aphanizomenon.gracile,10/8/2007,Cyanobacteria,87.5,4,1,Cylinder,1124.69017,1099.557429,87.5,,,,,,,
Aphanizomenon.gracile,4/10/2007,Cyanobacteria,103.3,3,1,Cylinder,987.7167303,730.1846725,103.3,,,,,,,
Aphanizomenon.gracile,9/3/2012,Cyanobacteria,216.7,4,1,Cylinder,2748.265253,2723.132512,216.7,,,,,,,
Aphanizomenon.gracile,3/13/2006,Cyanobacteria,95,4,1,Cylinder,1218.93795,1193.805208,95,,,,,,,
Aphanizomenon.gracile,7/24/2006,Cyanobacteria,135.7,3,1,Cylinder,1293.079536,959.206777,135.7,,,,,,,
Aphanizomenon.gracile,2/13/2012,Cyanobacteria,30,4,1,Cylinder,402.1238597,376.9911184,30,,,,,,,
Aphanizomenon.gracile,9/13/2004,Cyanobacteria,158.8,3,1,Cylinder,1510.791907,1122.491055,158.8,,,,,,,
Aphanizomenon.gracile,4/14/2008,Cyanobacteria,152.5,3.3,1,Cylinder,1598.112475,1304.330365,152.5,,,,,,,
Aphanizomenon.gracile,3/12/2012,Cyanobacteria,134,3,1,Cylinder,1277.057414,947.1901851,134,,,,,,,
Aphanizomenon.gracile,7/10/2006,Cyanobacteria,168.8,3,1,Cylinder,1605.039687,1193.17689,168.8,,,,,,,
Aphanizomenon.gracile,9/10/2012,Cyanobacteria,161.4,4,1,Cylinder,2053.344958,2028.212217,161.4,,,,,,,
Aphanizomenon.gracile,1/2/2012,Cyanobacteria,65,3.5,1,Cylinder,733.9545837,625.3732876,65,,,,,,,
Aphanizomenon.gracile,12/6/2004,Cyanobacteria,120,4,1,Cylinder,1533.097215,1507.964474,120,,,,,,,
Aphanizomenon.gracile,6/11/2012,Cyanobacteria,286.1,4,1,Cylinder,3620.371374,3595.238633,286.1,,,,,,,
Aphanizomenon.gracile,7/16/2012,Cyanobacteria,148.8,3,1,Cylinder,1416.544128,1051.80522,148.8,,,,,,,
Aphanizomenon.gracile,7/15/2013,Cyanobacteria,303.3,4,1,Cylinder,3836.512949,3811.380207,303.3,,,,,,,
Aphanizomenon.gracile,9/3/2007,Cyanobacteria,106.4,4,1,Cylinder,1362.194575,1337.061833,106.4,,,,,,,
Aphanizomenon.gracile,8/14/2006,Cyanobacteria,183.1,3,1,Cylinder,1739.814012,1294.257633,183.1,,,,,,,
Aphanizomenon.gracile,10/22/2012,Cyanobacteria,442.5,4,1,Cylinder,5585.751738,5560.618997,442.5,,,,,,,
Aphanizomenon.gracile,10/13/2004,Cyanobacteria,158.8,3,1,Cylinder,1510.791907,1122.491055,158.8,,,,,,,
Aphanizomenon.gracile,12/19/2011,Cyanobacteria,380,4,1,Cylinder,4800.353575,4775.220833,380,,,,,,,
Aphanizomenon.gracile,5/5/2008,Cyanobacteria,40,4,1,Cylinder,527.7875658,502.6548246,40,,,,,,,
Aphanizomenon.gracile,7/8/2013,Cyanobacteria,500,3,1,Cylinder,4726.526147,3534.291735,500,,,,,,,
Aphanizomenon.gracile,3/12/2007,Cyanobacteria,105,4,1,Cylinder,1344.601656,1319.468915,105,,,,,,,
Aphanizomenon.gracile,2/3/2014,Cyanobacteria,235,4,1,Cylinder,2978.229836,2953.097094,235,,,,,,,
Aphanizomenon.gracile,4/25/2005,Cyanobacteria,68.6,3,1,Cylinder,660.676935,484.9048261,68.6,,,,,,,
Aphanizomenon.gracile,4/7/2008,Cyanobacteria,183,3,1,Cylinder,1738.871534,1293.550775,183,,,,,,,
Aphanizomenon.gracile,4/10/2012,Cyanobacteria,206.3,4,1,Cylinder,2617.574999,2592.442258,206.3,,,,,,,
Aphanizomenon.gracile,4/23/2012,Cyanobacteria,191.8,3.5,1,Cylinder,2128.193403,1845.332255,191.8,,,,,,,
Aphanizomenon.gracile,8/1/2016,Cyanobacteria,116.8,4.8,1,Cylinder,1797.493653,2113.563006,116.8,,,,,,,
Aphanizomenon.gracile,9/24/2007,Cyanobacteria,123.3,4,1,Cylinder,1574.566238,1549.433497,123.3,,,,,,,
Aphanizomenon.gracile,4/16/2012,Cyanobacteria,156.1,4,1,Cylinder,1986.743194,1961.610453,156.1,,,,,,,
Aphanizomenon.gracile,7/18/2005,Cyanobacteria,130.8,3,1,Cylinder,1246.898124,924.570718,130.8,,,,,,,
Aphanizomenon.gracile,8/21/2006,Cyanobacteria,148,3.5,1,Cylinder,1646.58725,1423.92687,148,,,,,,,
Aphanizomenon.gracile,8/27/2007,Cyanobacteria,139.7,4,1,Cylinder,1780.654716,1755.521975,139.7,,,,,,,
Aphanizomenon.gracile,7/31/2006,Cyanobacteria,111,4,1,Cylinder,1419.999879,1394.867138,111,,,,,,,
Aphanizomenon.gracile,8/7/2006,Cyanobacteria,98.3,4,1,Cylinder,1260.406973,1235.274231,98.3,,,,,,,
Aphanizomenon.gracile,4/2/2012,Cyanobacteria,170.7,3.8,1,Cylinder,2060.50779,1935.934216,170.7,,,,,,,
Aphanizomenon.gracile,9/17/2007,Cyanobacteria,165,3,1,Cylinder,1569.22553,1166.316273,165,,,,,,,
Aphanizomenon.gracile,2/27/2012,Cyanobacteria,100,4,1,Cylinder,1281.769803,1256.637061,100,,,,,,,
Aphanizomenon.gracile,5/29/2012,Cyanobacteria,157.9,3,1,Cylinder,1502.309607,1116.12933,157.9,,,,,,,
Aphanizomenon.gracile,1/16/2012,Cyanobacteria,257.5,4,1,Cylinder,3260.973174,3235.840433,257.5,,,,,,,
Aphanizomenon.gracile,10/29/2012,Cyanobacteria,67.5,3,1,Cylinder,650.3096793,477.1293843,67.5,,,,,,,
Aphanizomenon.gracile,5/10/2004,Cyanobacteria,40,4,1,Cylinder,527.7875658,502.6548246,40,,,,,,,
Aphanizomenon.gracile,4/26/2004,Cyanobacteria,60,3.5,1,Cylinder,678.9767123,577.2676501,60,,,,,,,
Aphanizomenon.gracile,4/16/2007,Cyanobacteria,40,4,1,Cylinder,527.7875658,502.6548246,40,,,,,,,
Aphanizomenon.gracile,5/21/2013,Cyanobacteria,100,3,1,Cylinder,956.614963,706.8583471,100,,,,,,,
Aphanizomenon.gracile,5/2/2012,Cyanobacteria,198.4,3.2,1,Cylinder,2010.619298,1595.627475,198.4,,,,,,,
Aphanizomenon.gracile,4/10/2012,Cyanobacteria,255,4,1,Cylinder,3229.557248,3204.424507,255,,,,,,,
Aphanizomenon.gracile,7/2/2012,Cyanobacteria,156.5,3.5,1,Cylinder,1740.049631,1505.706454,156.5,,,,,,,
Aphanizomenon.gracile,3/31/2008,Cyanobacteria,196.7,3,1,Cylinder,1867.990992,1390.390369,196.7,,,,,,,
Aphanizomenon.gracile,5/24/2004,Cyanobacteria,225,4,1,Cylinder,2852.566129,2827.433388,225,,,,,,,
Aphanizomenon.gracile,4/19/2004,Cyanobacteria,177.5,4,1,Cylinder,2255.663525,2230.530784,177.5,,,,,,,
Aphanizomenon.gracile,10/1/2007,Cyanobacteria,138,4,1,Cylinder,1759.291886,1734.159145,138,,,,,,,
Aphanizomenon.gracile,6/18/2012,Cyanobacteria,195.3,4,1,Cylinder,2479.344922,2454.212181,195.3,,,,,,,
Aphanizomenon.gracile,9/17/2012,Cyanobacteria,216.7,4,1,Cylinder,2748.265253,2723.132512,216.7,,,,,,,
Aphanizomenon.gracile,8/28/2006,Cyanobacteria,180,4,1,Cylinder,2287.079452,2261.946711,180,,,,,,,
Aphanizomenon.gracile,7/22/2013,Cyanobacteria,134.1,3,1,Cylinder,1277.999891,947.8970434,134.1,,,,,,,
Aphanizomenon.gracile,4/28/2008,Cyanobacteria,255,3,1,Cylinder,2417.455547,1802.488785,255,,,,,,,
Aphanizomenon.gracile,5/7/2012,Cyanobacteria,122.9,3,1,Cylinder,1172.442378,868.7289085,122.9,,,,,,,
Aphanizomenon.gracile,4/21/2008,Cyanobacteria,221.3,3,1,Cylinder,2099.84053,1564.277522,221.3,,,,,,,
Aphanizomenon.gracile,5/17/2005,Cyanobacteria,227.7,4,1,Cylinder,2886.49533,2861.362589,227.7,,,,,,,
Aphanizomenon.gracile,6/25/2012,Cyanobacteria,114.3,4,1,Cylinder,1461.468902,1436.336161,114.3,,,,,,,
Aphanizomenon.gracile,6/10/2014,Cyanobacteria,270,3,1,Cylinder,2558.827216,1908.517537,270,,,,,,,
Aphanizomenon.gracile,7/29/2013,Cyanobacteria,55,4,1,Cylinder,716.283125,691.1503838,55,,,,,,,
Aphanizomenon.gracile,5/2/2005,Cyanobacteria,120,4.5,1,Cylinder,1728.268659,1908.517537,120,,,,,,,
Aphanizomenon.gracile,6/17/2013,Cyanobacteria,180,4,1,Cylinder,2287.079452,2261.946711,180,,,,,,,
Aphanizomenon.gracile,8/15/2016,Cyanobacteria,178,4.1,1,Cylinder,2319.139405,2350.052677,178,,,,,,,
Aphanizomenon.gracile,8/6/2012,Cyanobacteria,210.8,4,1,Cylinder,2674.123667,2648.990926,210.8,,,,,,,
Aphanizomenon.gracile,6/4/2012,Cyanobacteria,121.8,4,1,Cylinder,1555.716682,1530.583941,121.8,,,,,,,
Aphanizomenon.issatschenkoi,8/10/2009,Cyanobacteria,143.9,2,1,Cylinder,910.433551,452.0751829,143.9,,,,,,,
Aphanizomenon.issatschenkoi,10/8/2012,Cyanobacteria,108.8,3,1,Cylinder,1039.553009,769.0618816,108.8,,,,,,,
Aphanizomenon.issatschenkoi,7/25/2016,Cyanobacteria,81.8,2.8,1,Cylinder,731.8654246,503.685267,81.8,,,,,,,
Aphanizomenon.issatschenkoi,8/3/2015,Cyanobacteria,163.1,2.6,1,Cylinder,1342.842364,865.9454574,163.1,,,,,,,
Aphanizomenon.issatschenkoi,10/1/2012,Cyanobacteria,345,3,1,Cylinder,3265.685563,2438.661297,345,,,,,,,
Aphanizomenon.issatschenkoi,10/15/2007,Cyanobacteria,100,3,1,Cylinder,956.614963,706.8583471,100,,,,,,,
Aphanizomenon.issatschenkoi,8/28/2006,Cyanobacteria,148.5,3,1,Cylinder,1413.716694,1049.684645,148.5,,,,,,,
Aphanizomenon.issatschenkoi,6/25/2012,Cyanobacteria,57.5,2,1,Cylinder,367.5663405,180.6415776,57.5,,,,,,,
Aphanizomenon.issatschenkoi,10/15/2012,Cyanobacteria,380,3,1,Cylinder,3595.552792,2686.061719,380,,,,,,,
Aphanizomenon.issatschenkoi,7/23/2007,Cyanobacteria,250,3,1,Cylinder,2370.331657,1767.145868,250,,,,,,,
Aphanizomenon.issatschenkoi,9/24/2012,Cyanobacteria,293.3,3,1,Cylinder,2778.424543,2073.215532,293.3,,,,,,,
Aphanizomenon.issatschenkoi,7/8/2013,Cyanobacteria,422.8,3.4,1,Cylinder,4534.260677,3838.686931,422.8,,,,,,,
Aphanizomenon.issatschenkoi,9/27/2004,Cyanobacteria,129.3,3,1,Cylinder,1232.760957,913.9678427,129.3,,,,,,,
Aphanizomenon.issatschenkoi,7/7/2014,Cyanobacteria,59.3,3,1,Cylinder,573.0265,419.1669998,59.3,,,,,,,
Aphanizomenon.issatschenkoi,7/22/2013,Cyanobacteria,101.5,2.8,1,Cylinder,905.1556754,624.9884425,101.5,,,,,,,
Aphanizomenon.issatschenkoi,9/26/2011,Cyanobacteria,205,3,1,Cylinder,1946.216649,1449.059611,205,,,,,,,
Aphanizomenon.issatschenkoi,8/27/2012,Cyanobacteria,225,3,1,Cylinder,2134.712208,1590.431281,225,,,,,,,
Aphanizomenon.issatschenkoi,11/5/2007,Cyanobacteria,116.3,3,1,Cylinder,1110.238844,822.0762576,116.3,,,,,,,
Aphanizomenon.issatschenkoi,9/10/2007,Cyanobacteria,133.8,3,1,Cylinder,1275.172458,945.7764684,133.8,,,,,,,
Aphanizomenon.issatschenkoi,8/26/2013,Cyanobacteria,214,1,1,Cylinder,673.8716242,168.075207,214,,,,,,,
Aphanizomenon.issatschenkoi,9/17/2007,Cyanobacteria,130.5,3.5,1,Cylinder,1454.1647,1255.557139,130.5,,,,,,,
Aphanizomenon.issatschenkoi,7/24/2006,Cyanobacteria,172.3,3,1,Cylinder,1638.02641,1217.916932,172.3,,,,,,,
Aphanizomenon.issatschenkoi,8/6/2012,Cyanobacteria,190,3.3,1,Cylinder,1986.884566,1625.06734,190,,,,,,,
Aphanizomenon.issatschenkoi,8/1/2016,Cyanobacteria,175,2.6,1,Cylinder,1440.043241,929.1260273,175,,,,,,,
Aphanizomenon.issatschenkoi,9/24/2007,Cyanobacteria,161.3,3,1,Cylinder,1534.353852,1140.162514,161.3,,,,,,,
Aphanizomenon.issatschenkoi,7/15/2013,Cyanobacteria,306.2,3.1,1,Cylinder,2997.157931,2311.098498,306.2,,,,,,,
Aphanizomenon.issatschenkoi,9/19/2011,Cyanobacteria,67.5,3.5,1,Cylinder,761.4435194,649.4261064,67.5,,,,,,,
Aphanizomenon.issatschenkoi,9/5/2011,Cyanobacteria,235.6,4,1,Cylinder,2985.769658,2960.636917,235.6,,,,,,,
Aphanizomenon.issatschenkoi,7/9/2012,Cyanobacteria,455,3,1,Cylinder,4302.411139,3216.205479,455,,,,,,,
Aphanizomenon.issatschenkoi,7/18/2005,Cyanobacteria,140,4,1,Cylinder,1784.424627,1759.291886,140,,,,,,,
Aphanizomenon.issatschenkoi,6/24/2013,Cyanobacteria,415,3,1,Cylinder,3925.420021,2933.46214,415,,,,,,,
Aphanizomenon.issatschenkoi,7/27/2015,Cyanobacteria,261.6,2.8,1,Cylinder,2313.46883,1610.807651,261.6,,,,,,,
Aphanizomenon.issatschenkoi,7/30/2012,Cyanobacteria,217.8,4,1,Cylinder,2762.088261,2736.95552,217.8,,,,,,,
Aphanizomenon.issatschenkoi,6/20/2016,Cyanobacteria,409,3.6,1,Cylinder,4646.038544,4163.112921,409,,,,,,,
Aphanizomenon.issatschenkoi,7/20/2015,Cyanobacteria,283.3,3.3,1,Cylinder,2954.149528,2423.060934,283.3,,,,,,,
Aphanizomenon.issatschenkoi,8/13/2007,Cyanobacteria,160,3,1,Cylinder,1522.101641,1130.973355,160,,,,,,,
Aphanizomenon.issatschenkoi,9/3/2012,Cyanobacteria,172.3,3.5,1,Cylinder,1913.779705,1657.720269,172.3,,,,,,,
Aphanizomenon.issatschenkoi,10/10/2011,Cyanobacteria,137.5,3,1,Cylinder,1310.044137,971.9302272,137.5,,,,,,,
Aphanizomenon.issatschenkoi,8/15/2016,Cyanobacteria,653,4.2,1,Cylinder,8643.840859,9046.938612,653,,,,,,,
Aphanizomenon.issatschenkoi,8/17/2009,Cyanobacteria,100,2,1,Cylinder,634.601716,314.1592654,100,,,,,,,
Aphanizomenon.issatschenkoi,10/4/2005,Cyanobacteria,195.7,3.5,1,Cylinder,2171.076143,1882.854652,195.7,,,,,,,
Aphanizomenon.issatschenkoi,7/25/2005,Cyanobacteria,276.7,4,1,Cylinder,3502.24749,3477.114749,276.7,,,,,,,
Aphanizomenon.issatschenkoi,8/20/2007,Cyanobacteria,142.8,3,1,Cylinder,1359.99546,1009.39372,142.8,,,,,,,
Aphanizomenon.issatschenkoi,11/19/2007,Cyanobacteria,86.7,3,1,Cylinder,831.2654161,612.8461869,86.7,,,,,,,
Aphanizomenon.issatschenkoi,8/21/2006,Cyanobacteria,177.3,3,1,Cylinder,1685.150299,1253.259849,177.3,,,,,,,
Aphanizomenon.issatschenkoi,9/10/2012,Cyanobacteria,179.5,3,1,Cylinder,1705.884811,1268.810733,179.5,,,,,,,
Aphanizomenon.issatschenkoi,8/7/2006,Cyanobacteria,179,3,1,Cylinder,1701.172422,1265.276441,179,,,,,,,
Aphanizomenon.issatschenkoi,8/27/2007,Cyanobacteria,196.3,4,1,Cylinder,2491.911293,2466.778552,196.3,,,,,,,
Aphanizomenon.issatschenkoi,9/27/2012,Cyanobacteria,225,3,1,Cylinder,2134.712208,1590.431281,225,,,,,,,
Aphanizomenon.issatschenkoi,8/22/2016,Cyanobacteria,226.4,3.2,1,Cylinder,2292.106,1820.816837,226.4,,,,,,,
Aphanizomenon.issatschenkoi,9/17/2012,Cyanobacteria,250,3,1,Cylinder,2370.331657,1767.145868,250,,,,,,,
Aphanizomenon.issatschenkoi,8/19/2013,Cyanobacteria,180,3.3,1,Cylinder,1883.212008,1539.53748,180,,,,,,,
Aphanizomenon.issatschenkoi,10/4/2004,Cyanobacteria,233.3,3,1,Cylinder,2212.937865,1649.100524,233.3,,,,,,,
Aphanizomenon.issatschenkoi,8/12/2013,Cyanobacteria,92.9,3.1,1,Cylinder,919.842621,701.1791329,92.9,,,,,,,
Aphanizomenon.issatschenkoi,9/26/2005,Cyanobacteria,220.8,3,1,Cylinder,2095.128141,1560.74323,220.8,,,,,,,
Aphanizomenon.issatschenkoi,9/11/2006,Cyanobacteria,205,3,1,Cylinder,1946.216649,1449.059611,205,,,,,,,
Aphanizomenon.issatschenkoi,6/30/2014,Cyanobacteria,153.3,3,1,Cylinder,1458.955628,1083.613846,153.3,,,,,,,
Aphanizomenon.issatschenkoi,10/13/2004,Cyanobacteria,84,3,1,Cylinder,805.8185156,593.7610115,84,,,,,,,
Aphanizomenon.issatschenkoi,9/4/2006,Cyanobacteria,219.2,3.5,1,Cylinder,2429.472139,2108.951148,219.2,,,,,,,
Aphanizomenon.issatschenkoi,8/20/2012,Cyanobacteria,182,3,1,Cylinder,1729.446756,1286.482192,182,,,,,,,
Aphanizomenon.issatschenkoi,8/8/2016,Cyanobacteria,174,4,1,Cylinder,2211.681228,2186.548487,174,,,,,,,
Aphanizomenon.issatschenkoi,9/20/2004,Cyanobacteria,164.3,3,1,Cylinder,1562.628186,1161.368264,164.3,,,,,,,
Aphanizomenon.issatschenkoi,7/4/2016,Cyanobacteria,285,3,1,Cylinder,2700.198886,2014.546289,285,,,,,,,
Aphanizomenon.issatschenkoi,9/12/2011,Cyanobacteria,144,3,1,Cylinder,1371.305193,1017.87602,144,,,,,,,
Aphanizomenon.issatschenkoi,7/17/2006,Cyanobacteria,131.9,3,1,Cylinder,1257.26538,932.3461598,131.9,,,,,,,
Aphanizomenon.issatschenkoi,8/10/2015,Cyanobacteria,88.5,2.1,1,Cylinder,590.7922065,306.5291222,88.5,,,,,,,
Aphanizomenon.issatschenkoi,8/14/2006,Cyanobacteria,122.6,3,1,Cylinder,1169.614945,866.6083335,122.6,,,,,,,
Aphanizomenon.issatschenkoi,9/3/2007,Cyanobacteria,173.3,3,1,Cylinder,1647.451188,1224.985515,173.3,,,,,,,
Aphanizomenon.issatschenkoi,8/5/2013,Cyanobacteria,191.5,2.8,1,Cylinder,1696.837024,1179.165387,191.5,,,,,,,
Aphanizomenon.issatschenkoi,6/27/2016,Cyanobacteria,158,2.3,1,Cylinder,1149.964283,656.4514929,158,,,,,,,
Aphanizomenon.issatschenkoi,7/29/2013,Cyanobacteria,187.3,2.9,1,Cylinder,1719.629279,1237.153689,187.3,,,,,,,
Aphanizomenon.issatschenkoi,7/10/2006,Cyanobacteria,211.1,4,1,Cylinder,2677.893578,2652.760837,211.1,,,,,,,
Aphanizomenon.issatschenkoi,10/1/2007,Cyanobacteria,106.8,3,1,Cylinder,1020.703453,754.9247147,106.8,,,,,,,
Aphanizomenon.issatschenkoi,9/13/2004,Cyanobacteria,84,3,1,Cylinder,805.8185156,593.7610115,84,,,,,,,
Aphanizomenon.issatschenkoi,8/13/2012,Cyanobacteria,173,4,1,Cylinder,2199.114858,2173.982116,173,,,,,,,
Aphanizomenon.issatschenkoi,10/8/2007,Cyanobacteria,158.1,3,1,Cylinder,1504.194563,1117.543047,158.1,,,,,,,
Aphanizomenon.issatschenkoi,8/3/2009,Cyanobacteria,145,3,1,Cylinder,1380.729971,1024.944603,145,,,,,,,
Aphanizomenon.issatschenkoi,8/29/2011,Cyanobacteria,217.5,3,1,Cylinder,2064.026373,1537.416905,217.5,,,,,,,
Aphanizomenon.issatschenkoi,7/31/2006,Cyanobacteria,88.1,3,1,Cylinder,844.4601053,622.7422038,88.1,,,,,,,
Aphanizomenon.issatschenkoi,8/1/2005,Cyanobacteria,82.5,3,1,Cylinder,791.6813487,583.1581363,82.5,,,,,,,
